point_id,obj_id,obj_type_id,run_type_id,nuMeta,obj_size,C,Na,P,S,K,Ca,Fe,Histone.H3,Total.Tau,MAP2,Cathepsin.D,Podoplanin,CD56,SV2A,HSP60,CollagenIV,Ki.67,Amyloid.A,VAMP2,MAG,VGLUT1,VGLUT2,Synaptophysin,PSD95,Gephyrin,X8OHG,Ta,Au,Iba1,CD45,HLA.DR,GFAP,GlnSyn,CD31,Endoglin_CD105,Fibrinogen,SMA,GLUT1,vWF,Albumin,CD36,CD44,FlowSOM_ids,Meta
1,69,cell,MFG_3x3,4,7165,0,0,0.079972,0.32756,99.832,104.3,4.303,1.3362,1.1165,0.31417,0.027913,0,0.21898,0.091696,0.013957,0,0,0.021773,0.62066,0.026099,0.050942,0.0036288,0.40837,0.047313,0,0.76329,0.17599,0.71137,0.303240239,0,0.251423618,0.271938139,0.559475133,0.653263409,0.179575367,0,0,0,0,0.198674232,0,0,33,5
1,70,cell,MFG_3x3,1,5091,0,0,0.072088,0.28914,103.49,90.158,2.4671,1.0907,1.6213,0.27166,0.028089,0,0.26046,0.095855,0.026321,0.25653,0.0025535,0.04616,0.77647,0.02141,0.066392,0.0072677,0.42683,0.060695,0,0.31664,0.1923,0.80868,0,0.327810192,0.330597477,0.620890314,0.577931021,0.264882004,0.74384558,0.311900707,0,0.687652673,0.227134894,0.443983385,0.458021756,0.339011214,70,21
1,72,cell,MFG_3x3,2,11642,0,0,0.09062,0.32443,111.62,106.17,6.982,0.68863,1.2557,0.33336,0.080828,0.0072153,0.23209,0.070005,0.1151,0.15006,0.049648,0.032297,0.34195,0.0201,0.050163,0.037622,0.37459,0.077306,0.085466,0.6297,3.1677,3.8703,0.409968068,0.343728496,0.770949741,0.460965013,0.954079042,0.485850952,0.461989529,0,0.457647847,0,0.671156843,0.300734566,0.615723382,0.467578533,77,25
1,73,cell,MFG_3x3,3,13414,0,0,0.068287,0.20225,92.801,89.544,1.1305,0.64395,1.6762,0.34032,0.067914,0.0010437,0.2601,0.079022,0.007604,0.0079022,0,0.018488,0.62852,0.029149,0.055092,0.0040256,0.40778,0.051364,0,0.5126,0.27889,0.76316,0.448673951,0.429084806,0.438367741,0.40657889,0.448720815,0.417718682,0,0,0,0,0,0.193908483,0,0,61,17
1,74,cell,MFG_3x3,4,5566,0,0,0.047431,0.13564,85.508,75.538,0.60492,0.29662,1.7409,0.29321,0,0,0.26734,0.086058,0.023176,0,0,0.017966,0.63888,0.0025153,0.049946,0.015451,0.50449,0.054438,0,0.22781,0.3516,0.79986,0,0,0.273502446,0.363614382,0.73103717,0,0,0,0,0,0,0.194831761,0,0,14,2
1,75,cell,MFG_3x3,2,10363,0,0,0.061469,0.16221,90.124,80.761,0.70539,0.43009,1.1807,0.26083,0.044003,0.001351,0.19502,0.069478,0.039178,0,0,0.016019,0.3885,0.0089742,0.040432,0.012352,0.38319,0.054617,0,0.44041,0.22638,0.80942,0.245249906,0,0.580147257,0.360568682,0.834574493,0,0,0,0.243049914,0,0,0.127040782,0,0,36,7
1,76,cell,MFG_3x3,1,2656,0,0,0.069277,0.14495,61.24,50.373,0.68449,0.51958,1.1739,0.23193,0,0,0.21197,0.05384,0.0086596,0.17771,0.003012,0.28238,0.45934,0,0.037274,0,0.26958,0.047816,0.098268,0.001506,0.10843,0.37839,0,0,0.340784897,0.426347012,0.560873163,0.594189976,0.561513765,0.850867172,0,0.831775345,0,1.002451584,1.066333931,0.858304212,100,29
1,77,cell,MFG_3x3,4,5805,0,0,0.054264,0.15883,90.898,81.142,0.66873,0.1497,1.4689,0.30646,0.046339,0,0.22291,0.064083,0.0065461,0,0,0.018088,0.41102,0.014987,0.0441,0.0046512,0.38191,0.056675,0,0.85547,0.2391,0.87407,0.080490087,0,0.591287994,0.553412164,0.66645884,0,0,0,0,0,0,0.144059921,0,0,26,3
1,78,cell,MFG_3x3,1,3369,0,0,0.058474,0.18759,84.72,78.255,0.91689,0.32947,0.61769,0.22944,0.0029682,0,0.17364,0.039181,0,0.12467,0,0.029979,0.37222,0.0020778,0.03829,0,0.27397,0.042743,0,0.054319,0.1024,0.41496,0.685816794,0.443282515,0,0.601393596,0.534553794,0,0.831422829,0.328713496,0,1.030578687,0.427104496,0.349810926,0,0,60,16
1,79,cell,MFG_3x3,2,6154,0,0,0.050211,0.17078,86.958,82.126,0.20377,0.59344,1.9623,0.34449,0.12285,0,0.30484,0.097823,0.071336,0.011375,0,0.021287,0.69857,0.047124,0.058499,0.047611,0.59701,0.059636,0,0.38837,0.1885,0.6664,0.462974852,0.325349154,0.724344105,0.552415678,0.98382173,0.431407834,0.250566619,0,0,0,0.606374218,0.336249833,0,0,57,14
1,80,cell,MFG_3x3,4,10690,0,0,0.058466,0.16473,87.406,80.54,0.50767,0.58906,1.9428,0.31712,0.056408,0,0.23882,0.074275,0,0.0035547,0,0.018335,0.59588,0.013283,0.051076,0.00018709,0.39841,0.045276,0,0.29869,0.20037,0.79065,0,0.247988279,0.306096976,0,0.440933184,0,0,0,0.283829461,0,0,0.165215122,0,0,2,1
1,81,cell,MFG_3x3,3,10831,0,0,0.037393,0.12464,80.515,84.232,1.0567,0.21891,1.3472,0.35888,0.15982,0.010895,0.22232,0.055674,0.02022,0.028991,0,0.01985,0.39627,0.020035,0.051519,0.0037854,0.27606,0.045979,0,1.0951,0.17496,0.55193,0.600301525,0.515483864,0.769320227,0.091266033,0.4259365,0.617004842,0.286932209,0,0,0,0,0.184675467,0,0,91,22
1,82,cell,MFG_3x3,3,14576,0,0,0.053307,0.15718,84.64,95.918,0.50473,0.44848,1.3843,0.33946,0.091109,0,0.2513,0.077936,0.010016,0.015642,0,0.020513,0.63714,0.023806,0.057972,0.002264,0.38385,0.048367,0,0.69759,0.20753,0.58233,0.546689747,0.371933565,0.439226069,0.331514547,0.444342772,0.425751194,0.231056308,0,0.129809421,0,0,0.196936167,0,0,63,17
1,83,cell,MFG_3x3,2,5076,0,0,0.059102,0.18519,88.068,90.4,0.4078,0.79669,1.3522,0.31245,0.024035,0,0.30477,0.093381,0.024035,0.083924,0,0.062845,0.82407,0.039204,0.071513,0.0063042,0.49764,0.055359,0.0080772,0.37155,0.089835,0.40682,0.427213152,0.355599355,0.54538213,0.652793712,0.62918122,0.487670137,0.400063099,0.471788019,0,0.679560626,0.555678885,0.555605949,0.648757447,0.478290955,89,28
1,84,cell,MFG_3x3,4,13317,0,0,0.063678,0.15026,85.523,91.097,1.108,0.67786,1.3342,0.32184,0.058196,0,0.20658,0.061876,0.0053315,0.0079598,0,0.017346,0.3886,0.0035293,0.046482,0,0.25869,0.041,0,0.57062,0.15401,0.73012,0.412040806,0,0.467161398,0.530884183,0.339534296,0.424648312,0,0,0.348418395,0,0,0.143019011,0,0.181286095,30,4
1,85,cell,MFG_3x3,3,14804,0,0,0.064104,0.16644,88.187,99.521,1.4996,0.27189,0.96643,0.27695,0.082951,0,0.15509,0.02783,0.011078,0.0078357,0,0.01682,0.18819,0.0069576,0.031816,0.0016887,0.17684,0.040259,0,0.73865,0.15496,0.74325,0.553936478,0.34410984,0.566958103,0.391024235,0.292903467,0.493263974,0.187004493,0,0,0,0,0.095358726,0,0,71,22
1,86,cell,MFG_3x3,4,2242,0,0,0.041927,0.14005,84.532,89.634,0.28724,0.050847,2.6713,0.27743,0.026762,0,0.31401,0.11508,0,0,0,0.016949,0.91927,0,0.061106,0.0044603,0.70294,0.055308,0,0.20116,0.15031,0.71142,0.144830487,0.466932963,0.420276199,0.380493947,0.441606222,0,0,0,0.266655218,0,0,0.228417006,0,0,28,4
1,88,cell,MFG_3x3,2,3281,0,0,0.048766,0.12344,75.488,76.927,0.427,0.61262,1.1652,0.26577,0.11186,0,0.22615,0.070405,0.018897,0.15026,0,0.046327,0.47089,0.020725,0.042975,0.0064005,0.3755,0.055471,0.0094483,0.19445,0.073758,0.40658,0.258628148,0,0.382736335,0.848006608,0.766612647,0.463119039,0.641066627,0.509113775,0,0.691980586,0.790810699,0.427437296,0.591614091,0,79,26
1,90,cell,MFG_3x3,3,20028,0,0,0.058019,0.14025,82.991,85.471,1.2627,0.36928,1.1342,0.3933,0.36399,0,0.18224,0.046785,0.052926,0.089625,0,0.019223,0.13271,0.039345,0.046085,0.0070901,0.15983,0.046585,0,0.98782,0.1096,0.59302,0.954970594,0.889649004,0.815716421,0.142237714,0.21561024,0.891099098,0.420277808,0,0.262274144,0,0,0.123227855,0.201171887,0,93,22
1,91,cell,MFG_3x3,2,10519,0,0,0.05067,0.13024,81.191,89.273,1.216,0.91957,1.1741,0.34576,0.13148,0,0.24584,0.084609,0.096682,0.0058941,0,0.021485,0.41012,0.020154,0.05704,0.040308,0.4084,0.060557,0,0.95941,0.07881,0.4701,0.422997555,0,0.803954025,0.44555024,1.000174917,0.634012119,0.243643632,0,0.272370816,0,0.607841684,0.192128701,0,0,56,11
1,92,cell,MFG_3x3,1,4073,0,0,0.069482,0.20329,85.307,85.228,0.68819,0.73288,1.0304,0.26663,0.0012276,0,0.24503,0.085686,0.031426,0.094279,0,0.018414,0.61429,0.048122,0.050331,0.0017186,0.51706,0.053032,0,0.15885,0.072919,0.36631,0.171187765,0,0,0.523573069,0.638061044,0.26240152,0,0,0,0.503148384,0.360547438,0.275450957,0,0,50,13
1,93,cell,MFG_3x3,3,12287,0,0,0.04639,0.14259,83.324,92.928,0.95939,0.41833,1.1673,0.33621,0.13518,0,0.23781,0.059982,0.017986,0.013917,0,0.018882,0.35778,0.0188,0.057703,0.0065923,0.29096,0.043379,0,1.3181,0.21869,0.58672,0.566962366,0.375805843,0.741126224,0.365719467,0.374633988,0.543852775,0.244595148,0,0.394531844,0,0,0.163506368,0,0,74,23
1,95,cell,MFG_3x3,3,3691,0,0,0.062585,0.15551,86.36,87.242,0.89271,0.92062,2.113,0.32674,0.067732,0,0.29504,0.11731,0.040368,0,0,0.019507,0.82417,0.024113,0.057708,0.0043349,0.64671,0.060417,0,0.033595,0.1184,0.63506,0.900040254,0.831173183,0.617057231,0.51714196,0.47336129,0.572847046,0,0,0.527571843,0.28573619,0,0.20164204,0,0,93,22
1,96,cell,MFG_3x3,3,3361,0,0,0.069622,0.14847,85.638,85.209,1.69,0.87712,1.9185,0.35704,0.11663,0,0.26599,0.11425,0.066349,0.023802,0,0.016364,0.70544,0.010711,0.058911,0.0023802,0.482,0.054746,0,0.37905,0.10949,0.60666,0.997727911,0.991595102,0.892743606,0,0.506468357,0.768318874,0,0,0.384660003,0.443287171,0,0.175853567,0,0,93,22
1,97,cell,MFG_3x3,3,17908,0,0,0.044003,0.14831,83.466,97.181,0.59554,0.32589,1.6482,0.33974,0.068684,0,0.3031,0.091747,0.010219,0.0055283,0,0.019656,0.83907,0.016752,0.06176,0.0024012,0.51887,0.050034,0,0.44695,0.077675,0.48135,0.486636116,0.537948327,0.409123783,0.440573092,0.408970503,0.421982872,0,0,0.105877129,0,0.174679754,0.215801361,0,0.113878559,63,17
1,98,cell,MFG_3x3,4,4651,0,0,0.040851,0.11589,76.896,82.699,0.77166,0.17416,1.8267,0.34401,0.14685,0,0.23393,0.096538,0.011825,0,0,0.017631,0.55601,0.01247,0.061707,0.0025801,0.42206,0.051172,0,1.1995,0.049882,0.37411,0.218371618,0,0.738672782,0.53292614,0.447864223,0,0.45414595,0,0.331895002,0,0,0.273778191,0,0,28,4
1,99,cell,MFG_3x3,2,8837,0,0,0.042096,0.1436,81.218,84.901,0.25359,0.26084,1.7357,0.30825,0.12923,0,0.2726,0.095055,0.068575,0.0093923,0,0.017993,0.68043,0.0080344,0.05692,0.029195,0.56546,0.054657,0,0.33948,0.077741,0.46803,0.389120124,0.389377753,0.619630782,0.561984496,0.9400814,0.277692817,0,0,0.203426417,0,0.665188471,0.181602689,0,0.195586021,57,14
1,100,cell,MFG_3x3,4,7275,0,0,0.044948,0.12302,78.914,88.647,1.4429,0.57773,1.9419,0.34172,0.061168,0.0021993,0.31409,0.10612,0.0050859,0,0,0.018969,0.65567,0.0071478,0.054433,0.00068729,0.51107,0.052509,0,0.86515,0.043849,0.31519,0.141090813,0.336484304,0.626267044,0.602760181,0.474419626,0.493163134,0,0,0,0,0,0.271861737,0,0,28,4
1,102,cell,MFG_3x3,3,8479,0,0,0.051303,0.15827,78.576,91.917,2.301,0.16193,0.87923,0.3057,0.09494,0,0.18045,0.061682,0.024767,0.021347,0,0.017101,0.36195,0.025593,0.052247,0.005779,0.29119,0.039863,0,1.2693,0.16582,0.43401,0.699089877,0.602945277,0.890267465,0.375441482,0.384669677,0.474202187,0,0,0,0,0,0.189023483,0,0,91,22
1,103,cell,MFG_3x3,2,9667,0,0,0.04324,0.12206,75.373,82.854,0.72742,0.47295,1.7893,0.36661,0.29782,0,0.26947,0.10862,0.11472,0.027827,0,0.023585,0.59884,0.055343,0.062481,0.058963,0.56988,0.07386,0,0.85683,0.036206,0.25365,0.530955542,0.460754819,0.833051757,0.45211,1.032732539,0.634604377,0.415111992,0,0.14885095,0,0.666605583,0.223001751,0,0,67,20
1,104,cell,MFG_3x3,1,3301,0,0,0.062102,0.17177,80.754,85.475,1.0397,0.59224,1.1387,0.31869,0.0081793,0,0.24629,0.08664,0.024538,0.18207,0,0.037564,0.67737,0.035141,0.047258,0.00060588,0.5668,0.058164,0,0.17964,0.052408,0.25538,0.56072575,0,0,0,0.626051544,0.385582447,0.64484714,0.374985217,0,0.870640322,0.610648911,0.323319357,0,0,60,16
1,105,cell,MFG_3x3,4,19395,0,0,0.043774,0.11457,73.296,82.91,0.36695,0.34334,1.1311,0.34782,0.12766,0,0.19825,0.050993,0.010931,0.00562,0.0010828,0.016551,0.34256,0.0095385,0.041454,0.001753,0.2265,0.037999,0,0.86821,0.034803,0.32972,0.530857094,0.363205624,0.574124988,0.334924283,0.315034659,0.269220753,0,0,0.201811114,0,0.170096416,0.111616584,0,0,29,4
1,106,cell,MFG_3x3,3,16512,0,0,0.045422,0.15401,85.581,103.87,2.4473,0.28301,0.83545,0.39832,0.2503,0.0030281,0.21045,0.058018,0.046693,0.055959,0,0.021015,0.32552,0.046814,0.055293,0.0088421,0.24406,0.046088,0,1.7959,0.035308,0.2609,0.776159656,0.635547056,0.971051007,0.577123583,0.452231699,0.829364315,0.249308341,0,0.416180915,0.153973234,0,0.192488467,0.338182915,0,94,23
1,107,cell,MFG_3x3,2,10227,0,0,0.038037,0.11098,75.106,94.299,0.36883,0.40774,1.3037,0.30957,0.036081,0,0.24015,0.07842,0.0039112,0.0045957,0,0.017894,0.56351,0.019263,0.04537,0.0021512,0.42642,0.048304,0,0.47727,0.020534,0.19106,0.260901097,0.281545249,0.266106402,0.521825201,0.470844874,0.455604503,0,0,0.225265122,0.171585829,0,0.174395174,0.271123264,0,40,8
1,108,cell,MFG_3x3,4,11472,0,0,0.047158,0.13441,75.353,82.588,0.94569,0.67085,1.0453,0.27048,0.03696,0,0.1617,0.042277,0.0033996,0.0027894,0,0.013598,0.22751,0.0023536,0.03478,0.001569,0.18096,0.038354,0,0.60443,0.082113,0.41118,0.439398516,0.178470582,0.48885618,0.365442243,0.450164082,0.267977288,0,0,0.29601598,0,0,0.090586229,0,0,29,4
1,109,cell,MFG_3x3,2,5781,0,0,0.055527,0.16866,78.098,84.814,0.34994,0.75246,0.88895,0.32434,0.16468,0,0.2548,0.079052,0.072306,0.16952,0,0.036672,0.56738,0.050337,0.061408,0.02266,0.41515,0.053624,0,0.50666,0.045494,0.24511,0.533200963,0.178005296,0.681621331,0.949475256,0.791107082,0.523734628,0.618713086,0.307154591,0,0.87483268,0.475219867,0.429188398,0,0,69,15
2,1,cell,HIP_3x3,4,7192,0,0,0.10289,0.17353,58.696,67.832,2.3671,0.27294,0.25236,0.11999,0,0,0.052976,0,0,0,0,0.0088988,0.0051446,0.0016685,0.014043,0,0.043382,0.014182,0,0.078003,0.37778,0.60498,0.22343235,0,0.263377704,0.486371898,0.148368357,0,0,0,0,0,0,0.11193879,0,0,4,2
2,2,cell,HIP_3x3,2,4312,0,0,0.16303,0.14634,52.264,62.541,2.8922,0.86456,0.97681,0.1577,0,0,0.064239,0,0,0.07166,0,0.013915,0,0.00092764,0.016002,0,0.044991,0.022959,0.010204,0.092996,0.29267,0.50649,0.544537403,0,0.601257701,0.683869554,0.269028984,0.475150905,0.634126437,0.722672061,0,0.625842904,0.768447838,0.179609826,0,0,69,15
2,3,cell,HIP_3x3,4,9934,0,0,0.086873,0.18019,59.48,66.927,2.5602,0.35524,0.41584,0.13791,0,0,0.058083,0,0,0,0,0.010368,0.0076505,0.0033219,0.0151,0,0.047614,0.016207,0,0.072176,0.4097,0.74381,0.144978258,0,0.26029424,0.413820653,0.164201364,0,0,0,0,0,0,0.257628568,0,0,4,2
2,4,cell,HIP_3x3,4,5904,0,0,0.077405,0.18699,65.876,72.462,2.6802,0.10755,0.38296,0.125,0,0,0.070799,0,0,0,0,0.010671,0.039804,0.0010163,0.015244,0,0.10061,0.01897,0,0.064702,0.27168,0.61433,0,0,0.287398716,0.339259643,0.138423274,0,0,0,0,0,0,0.139318914,0,0,4,2
2,5,cell,HIP_3x3,4,12457,0,0,0.035803,0.21321,73.205,80.668,2.7674,0.15975,0.2544,0.13928,0,0.00064221,0.071044,0,0.00064221,0,0,0.014289,0.015734,0.0066629,0.017821,0,0.073934,0.022397,0,0.23184,0.4082,1.0838,0.20699789,0,0.416839519,0.695725252,0.179712541,0,0,0,0,0,0,0.226617331,0,0,6,3
2,6,cell,HIP_3x3,1,3077,0,0,0.091973,0.12675,49.148,41.975,2.584,0.39227,0.20702,0.091648,0,0,0.048424,0,0,0.17647,0,0.015925,0,0,0.01495,0,0.035749,0.01755,0,0.024374,0.083198,0.37407,0,0,0.141726716,0.506289206,0.293922606,0.36300173,0.878812571,0.795147431,0,0.876049859,1.141911361,0.200212788,0,0,70,21
2,7,cell,HIP_3x3,4,8200,0,0,0.036463,0.17378,64.652,77.34,2.5313,0.15366,0.26354,0.11683,0.057561,0,0.071707,0,0,0,0,0.0096341,0.023049,0.0041463,0.019512,0,0.073415,0.019024,0,0.23817,0.575,0.98976,0.363634949,0,0.246375966,0.787299308,0.115071423,0,0.227704907,0,0,0,0,0.155692627,0,0,6,3
2,8,cell,HIP_3x3,4,5309,0,0,0.037107,0.22057,73.942,80.211,2.5257,0.059522,0.30081,0.14353,0,0,0.078546,0,0,0,0,0.01488,0.051799,0.0011302,0.016387,0,0.090978,0.022038,0,0.14598,0.34168,1.075,0,0,0.277847773,0.570930953,0.204112721,0,0,0,0,0,0,0.246481516,0,0,4,2
2,9,cell,HIP_3x3,4,12209,0,0,0.039479,0.23065,75.537,79.957,2.7931,0.206,0.42682,0.15407,0.0089278,0,0.071914,0,0,0,0,0.011467,0.010156,0.0085183,0.019166,0,0.06872,0.022033,0,0.19453,0.34458,1.0677,0.163876462,0,0.448802181,0.607221679,0.214373994,0,0.141480857,0,0,0,0,0.242062302,0,0,6,3
2,10,cell,HIP_3x3,4,13931,0,0,0.045582,0.231,76.752,81.941,2.9157,0.32123,0.21082,0.13337,0.0048094,0,0.06001,0,0,0,0,0.0097624,0.0077525,0.0041634,0.01529,0,0.054339,0.020314,0.001005,0.25239,0.23882,0.8733,0.297152123,0,0.452140406,0.442900824,0.073349158,0.238601656,0,0,0,0,0,0.220376867,0,0,5,2
2,11,cell,HIP_3x3,4,4430,0,0,0.043115,0.22212,76.335,79.233,2.6097,0.12912,0.25711,0.14582,0.0049661,0,0.074266,0,0,0,0,0.01377,0.003386,0.0024831,0.018736,0,0.068172,0.021896,0,0.33138,0.37088,1.1014,0.164379334,0,0.381135034,0.448373383,0.239650855,0,0,0,0,0,0,0.365642571,0,0,4,2
2,12,cell,HIP_3x3,4,7225,0,0,0.021038,0.12346,55.779,54.175,1.9446,0.16291,0.39391,0.13093,0.0087197,0,0.094671,0,0,0,0,0.01218,0.1027,0.0092734,0.021176,0,0.15003,0.027266,0,0.14879,0.1773,0.769,0.402599118,0.33050867,0.441538636,0.562284138,0.409815383,0.279462903,0.212320339,0,0.36843249,0,0,0.294912371,0,0,30,4
2,13,cell,HIP_3x3,4,3615,0,0,0.058091,0.18866,61.438,71.902,2.5107,0.85367,0.44066,0.17981,0.15574,0,0.12227,0.0038728,0.00082988,0.0085754,0,0.017151,0.080775,0.04343,0.027386,0,0.11369,0.024343,0,0.61853,0.33527,0.95546,0.592184032,0.476568337,0.782854873,0.935102507,0.25169493,0.700111155,0,0,0.544784605,0,0,0.499506862,0.43567126,0,10,4
2,14,cell,HIP_3x3,4,12446,0,0,0.043709,0.26924,84.153,87.2,3.0374,0.39402,0.27463,0.16479,0.009481,0,0.066849,0,0,0,0,0.011329,0.0022497,0.0081151,0.017435,0,0.049012,0.022336,0,0.28684,0.43733,1.2888,0.269244046,0.263711418,0.481890867,0.389030651,0.136736377,0.222268316,0,0,0,0,0,0.152562807,0,0,15,2
2,15,cell,HIP_3x3,4,5388,0,0,0.036934,0.1997,62.74,74.184,2.3361,0.17762,0.31162,0.12212,0.0022272,0,0.080921,0,0,0,0,0.0098367,0.069042,0.028582,0.017261,0,0.09781,0.017817,0,0.26076,0.29306,0.84521,0.302971156,0,0.444440055,0.839019256,0.288920614,0,0,0,0,0,0,0.178090902,0,0,6,3
2,16,cell,HIP_3x3,3,6580,0,0,0.034043,0.25289,84.646,83.322,2.99,0.19985,0.30137,0.16337,0.092553,0,0.089362,0,0.010942,0.028116,0.00030395,0.016717,0.0047112,0.027964,0.02462,0,0.092553,0.029331,0,0.21155,0.40122,1.2043,0.703169482,0.710889146,0.576594676,0.837828464,0.322515502,0.582961836,0,0,0,0,0.262717909,0.206737501,0.127344981,0,93,22
2,17,cell,HIP_3x3,4,10240,0,0,0.045605,0.28486,83.954,84.377,3.1753,0.36875,0.26074,0.14658,0.0025391,0,0.070703,0,0.00068359,0,0,0.016113,0.0084961,0.0030273,0.01748,0,0.061621,0.023828,0,0.18154,0.40186,1.194,0.115779362,0,0.402099401,0.503235401,0.131571862,0.237202345,0,0,0,0,0,0.394742451,0.298282549,0,5,2
2,18,cell,HIP_3x3,4,15977,0,0,0.051824,0.27458,86.156,86.676,2.7526,0.30506,0.24754,0.14677,0,0,0.05583,0,0,0,0.00018777,0.010265,0.0084496,0.0023158,0.013958,0,0.050635,0.019215,0,0.18815,0.30237,1.0017,0.258102864,0,0.42799879,0.355928358,0.112622977,0,0,0,0,0,0,0.126627185,0,0,4,2
2,19,cell,HIP_3x3,4,13624,0,0,0.047563,0.30578,86.925,86.415,2.8775,0.4437,0.25536,0.15186,0.0048444,0,0.07729,0,0,0,0,0.0149,0.0079272,0.0038902,0.016075,0,0.0585,0.025984,0,0.22615,0.43981,1.259,0.221258657,0.13376207,0.420933098,0.640604522,0.231605117,0.166669902,0,0,0,0,0,0.363027587,0,0,7,3
2,20,cell,HIP_3x3,4,6403,0,0,0.041543,0.28955,89.282,90.062,2.9689,0.30017,0.29517,0.16617,0.00015618,0,0.076683,0.0020303,0,0,0.00062471,0.015305,0.029986,0.0037482,0.018897,0,0.080431,0.024832,0,0.21474,0.54225,1.4565,0.54544617,0.172043446,0.5594654,0.811123037,0.227741713,0,0,0,0,0,0,0.168814067,0,0,7,3
2,21,cell,HIP_3x3,4,6044,0,0,0.029451,0.20069,63.454,77.347,2.3107,0.15999,0.37045,0.12227,0,0,0.091496,0,0,0,0,0.011747,0.11019,0.0038054,0.015718,0,0.12161,0.020185,0,0.28127,0.32545,0.97055,0.2732824,0,0.285164929,0.766053513,0.147742632,0,0,0,0,0,0,0.133366414,0,0,6,3
2,22,cell,HIP_3x3,4,3166,0,0,0.042009,0.29848,88.597,89.499,2.6788,0.14561,0.24668,0.15224,0,0,0.073279,0,0,0,0.0018951,0.013898,0.0056854,0.0034744,0.017688,0,0.06633,0.024321,0,0.15635,0.47189,1.3165,0,0,0.292015163,0.693044334,0.219506443,0,0,0,0,0,0,0.159925689,0,0,5,2
2,23,cell,HIP_3x3,4,9425,0,0,0.025358,0.14907,66.643,60.21,2.527,0.16456,0.4157,0.15523,0.0057294,0.0003183,0.093263,0,0,0,0,0.011883,0.10239,0.0049867,0.019735,0,0.11862,0.027905,0,0.3183,0.29284,1.0348,0.286212453,0.240082843,0.623658004,0.469542094,0.201375742,0.335974393,0,0,0.599412634,0,0,0.198821085,0,0,20,4
2,24,cell,HIP_3x3,4,7798,0,0,0.027443,0.14735,63.936,56.71,2.3214,0.11695,0.42293,0.13824,0.0016671,0.00012824,0.09464,0.0029495,0,0,0,0.014876,0.084124,0.010516,0.023468,0,0.11259,0.02475,0,0.21146,0.38895,0.99756,0.155841941,0,0.496565724,0.581782655,0.248926178,0,0.231551778,0,0.463365779,0,0,0.370241436,0,0,18,4
2,25,cell,HIP_3x3,4,11820,0,0,0.043739,0.30778,89.586,90.552,3.0239,0.22352,0.30406,0.17428,0.0053299,0.00067682,0.077157,0,0,0,0,0.011844,0.0021151,0.010914,0.017174,0,0.062437,0.025042,0,0.28139,0.52707,1.4343,0.40098496,0.222629147,0.422819745,0.616267632,0.176028498,0.242328704,0,0,0.367049372,0,0,0.136077711,0,0,9,4
2,26,cell,HIP_3x3,4,9304,0,0,0.054923,0.3146,90.126,83.17,3.1612,0.18949,0.29697,0.14843,0.0035469,0,0.069755,0,0,0,0,0.01322,0.024828,0.0021496,0.015262,0,0.076096,0.022678,0,0.18476,0.33061,0.99882,0,0,0.422314466,0.690483576,0.165681195,0,0,0,0,0,0,0.330317142,0,0,6,3
2,27,cell,HIP_3x3,4,11594,0,0,0.045627,0.33146,91.95,88.925,3.0128,0.27738,0.28765,0.16793,0.013628,0,0.080214,0.00069001,0,0,8.63E-05,0.014059,0.011558,0.012851,0.017854,0,0.071848,0.02277,0,0.28454,0.54632,1.4204,0.33167859,0.112054137,0.44032817,0.563902754,0.196371998,0.238706251,0,0,0,0,0,0.159842288,0,0,7,3
2,28,cell,HIP_3x3,4,15542,0,0,0.053018,0.34063,92.814,88.055,3.2117,0.24739,0.28162,0.16324,0,0.00096513,0.063441,0,0,0,0,0.010681,0.0095226,0.0055334,0.017308,0,0.059259,0.025286,0,0.22063,0.44068,1.2551,0.270615061,0,0.469822055,0.429442348,0.123091209,0,0,0.074887283,0,0,0,0.228323236,0,0,5,2
2,29,cell,HIP_3x3,4,9131,0,0,0.04753,0.33096,91.461,87.49,3.0965,0.16482,0.34498,0.16647,0,0,0.077429,0.00087614,0,0,0,0.015661,0.01139,0.009747,0.01807,0,0.07491,0.022232,0,0.20534,0.51221,1.3681,0.344195047,0.174967795,0.627856166,0.616217042,0.222899695,0,0,0,0,0,0,0.216496677,0,0,7,3
2,30,cell,HIP_3x3,4,4815,0,0,0.025961,0.15701,65.943,57.711,2.2638,0.093458,0.44881,0.13396,0,0,0.09865,0.0014538,0,0,0,0.012876,0.068951,0.0076843,0.020353,0,0.11547,0.027207,0,0.21059,0.27913,0.94663,0,0,0.498276853,0.588182597,0.286404106,0,0,0,0.448959267,0,0,0.385822419,0,0,18,4
2,31,cell,HIP_3x3,4,9789,0,0,0.036163,0.15517,68.456,60.601,2.2284,0.27653,0.29431,0.16386,0.01042,0,0.072837,0.0023496,0,0.0025539,0,0.012974,0.019205,0.0096026,0.019001,0,0.06732,0.029012,0,0.25498,0.55491,1.1647,0.365772376,0.332137379,0.575494756,0.558842949,0.136058818,0,0,0,0.711669846,0,0,0.407908438,0,0,10,4
2,32,cell,HIP_3x3,4,11988,0,0,0.060644,0.32683,90.693,84.04,2.648,0.43076,0.24525,0.18602,0.0026693,0,0.070404,0,0,0,0,0.010928,0.013931,0.0085919,0.019686,0,0.062729,0.023524,0,0.25951,0.37579,1.1569,0.344915376,0.340389041,0.528479763,0.69057279,0.16004586,0,0,0,0,0,0,0.148273142,0,0,7,3
